date,unit,value
2020-12-01,count/min,80.45
2020-12-02,count/min,74.89
2020-12-03,count/min,74.65
2020-12-04,count/min,78.08
2020-12-05,count/min,73.08
2020-12-06,count/min,72.94
2020-12-07,count/min,73.63
2020-12-08,count/min,74.93
2020-12-09,count/min,73.3
2020-12-10,count/min,71.99
2020-12-11,count/min,72.74
2020-12-12,count/min,56.0
2020-12-14,count/min,82.42
2020-12-15,count/min,80.83
2020-12-16,count/min,70.46
2020-12-17,count/min,81.45
2020-12-18,count/min,81.5
2020-12-21,count/min,74.25
2020-12-22,count/min,95.36
2020-12-23,count/min,72.99
2020-12-24,count/min,80.07
2020-12-25,count/min,85.08
2020-12-28,count/min,87.53
2020-12-29,count/min,85.04
2020-12-30,count/min,114.06
2020-12-31,count/min,81.49
2021-01-01,count/min,83.67
2021-01-02,count/min,78.3
2021-01-03,count/min,76.28
2021-01-04,count/min,76.8
2021-01-05,count/min,79.94
2021-01-06,count/min,69.94
2021-01-07,count/min,76.19
2021-01-08,count/min,88.67
2021-01-09,count/min,77.79
2021-01-10,count/min,88.79
2021-01-11,count/min,72.99
2021-01-12,count/min,81.08
2021-01-13,count/min,73.59
2021-01-14,count/min,85.65
2021-01-15,count/min,74.36
2021-01-16,count/min,77.17
2021-01-17,count/min,85.48
2021-01-18,count/min,75.08
2021-01-19,count/min,77.11
2021-01-20,count/min,88.12
2021-01-21,count/min,65.69
2021-01-22,count/min,69.93
2021-01-23,count/min,83.77
2021-01-24,count/min,74.71
2021-01-25,count/min,74.56
2021-01-26,count/min,68.07
2021-01-27,count/min,74.46
2021-01-28,count/min,71.13
2021-01-29,count/min,78.83
2021-01-30,count/min,74.25
2021-02-01,count/min,107.55
2021-02-02,count/min,106.75
2021-02-03,count/min,75.08
2021-02-04,count/min,104.06
2021-02-05,count/min,81.72
2021-02-06,count/min,66.77
2021-02-07,count/min,101.87
2021-02-08,count/min,76.01
2021-02-09,count/min,70.83
2021-02-10,count/min,74.57
2021-02-11,count/min,67.64
2021-02-12,count/min,77.52
2021-02-13,count/min,74.41
2021-02-14,count/min,77.53
2021-02-15,count/min,72.36
2021-02-16,count/min,70.71
2021-02-17,count/min,107.19
2021-02-18,count/min,78.9
2021-02-19,count/min,87.95
2021-02-20,count/min,103.04
2021-02-21,count/min,79.49
2021-02-22,count/min,100.64
2021-02-23,count/min,68.66
2021-02-24,count/min,80.89
2021-02-25,count/min,72.08
2021-02-26,count/min,91.61
2021-02-28,count/min,92.63
2021-03-01,count/min,85.92
2021-03-02,count/min,76.1
2021-03-03,count/min,77.1
2021-03-04,count/min,80.31
2021-03-05,count/min,72.99
2021-03-07,count/min,73.67
2021-03-08,count/min,135.91
2021-03-09,count/min,66.52
2021-03-10,count/min,94.48
2021-03-11,count/min,67.95
2021-03-12,count/min,72.05
2021-03-13,count/min,73.19
2021-03-14,count/min,61.85
2021-03-15,count/min,69.0
2021-03-16,count/min,69.75
2021-03-17,count/min,63.52
2021-03-18,count/min,89.74
2021-03-19,count/min,89.02
2021-03-20,count/min,76.0
2021-03-21,count/min,86.9
2021-03-22,count/min,67.85
2021-03-23,count/min,87.5
2021-03-24,count/min,113.47
2021-03-27,count/min,65.42
2021-03-28,count/min,138.28
2021-03-29,count/min,101.89
2021-03-30,count/min,88.26
2021-03-31,count/min,86.59
2021-04-01,count/min,138.11
2021-04-02,count/min,69.61
2021-04-03,count/min,101.19
2021-04-04,count/min,64.11
2021-04-05,count/min,97.21
2021-04-06,count/min,91.97
2021-04-07,count/min,68.73
2021-04-08,count/min,94.58
2021-04-09,count/min,66.15
2021-04-10,count/min,90.06
2021-04-11,count/min,99.61
2021-04-12,count/min,95.9
2021-04-13,count/min,69.3
2021-04-15,count/min,79.58
2021-04-16,count/min,84.96
2021-04-17,count/min,77.6
2021-04-18,count/min,95.19
2021-04-19,count/min,63.96
2021-04-21,count/min,107.14
2021-04-22,count/min,76.29
2021-04-23,count/min,63.95
2021-04-24,count/min,115.41
2021-04-25,count/min,72.69
2021-04-26,count/min,85.64
2021-04-28,count/min,72.76
2021-04-29,count/min,106.71
2021-04-30,count/min,72.86
2021-05-01,count/min,85.01
2021-05-02,count/min,96.27
2021-05-03,count/min,71.06
2021-05-04,count/min,101.13
2021-05-06,count/min,83.13
2021-05-07,count/min,82.4
2021-05-08,count/min,101.24
2021-05-09,count/min,92.33
2021-05-10,count/min,66.26
2021-05-12,count/min,106.07
2021-05-13,count/min,63.65
2021-05-14,count/min,66.42
2021-05-15,count/min,72.13
2021-05-16,count/min,82.12
2021-05-17,count/min,66.58
2021-05-18,count/min,76.29
2021-05-19,count/min,97.49
2021-05-20,count/min,94.14
2021-05-21,count/min,124.92
2021-05-22,count/min,89.74
2021-05-23,count/min,74.21
2021-05-24,count/min,74.86
2021-05-25,count/min,70.03
2021-05-27,count/min,76.35
2021-05-28,count/min,63.06
2021-05-30,count/min,80.33
2021-06-01,count/min,78.45
2021-06-02,count/min,84.98
2021-06-03,count/min,94.44
2021-06-04,count/min,88.25
2021-06-05,count/min,88.67
2021-06-07,count/min,103.51
2021-06-08,count/min,71.09
2021-06-09,count/min,67.11
2021-06-10,count/min,83.33
2021-06-11,count/min,98.09
2021-06-12,count/min,91.25
2021-06-13,count/min,92.99
2021-06-14,count/min,118.4
2021-06-15,count/min,112.55
2021-06-16,count/min,87.39
2021-06-18,count/min,71.32
2021-06-19,count/min,77.14
2021-06-20,count/min,97.36
2021-06-23,count/min,95.69
2021-06-24,count/min,68.06
2021-06-25,count/min,75.22
2021-06-26,count/min,83.86
2021-06-27,count/min,85.5
2021-06-28,count/min,74.01
2021-06-29,count/min,78.38
2021-06-30,count/min,93.42
2021-07-01,count/min,87.3
2021-07-02,count/min,92.65
2021-07-03,count/min,86.03
2021-07-04,count/min,88.08
2021-07-06,count/min,88.39
2021-07-08,count/min,83.19
2021-07-09,count/min,95.5
2021-07-10,count/min,98.0
2021-07-11,count/min,106.36
2021-07-12,count/min,90.45
2021-07-13,count/min,95.94
2021-07-14,count/min,74.8
2021-07-15,count/min,71.22
2021-07-16,count/min,87.1
2021-07-17,count/min,109.65
2021-07-18,count/min,89.34
2021-07-19,count/min,99.6
2021-07-20,count/min,88.9
2021-07-21,count/min,90.39
2021-07-23,count/min,113.07
2021-07-24,count/min,90.91
2021-07-25,count/min,119.56
2021-07-26,count/min,125.97
2021-07-27,count/min,103.98
2021-07-28,count/min,85.7
2021-07-29,count/min,90.74
2021-07-30,count/min,83.5
2021-08-01,count/min,78.13
2021-08-02,count/min,78.59
2021-08-03,count/min,85.02
2021-08-04,count/min,98.17
2021-08-05,count/min,78.98
2021-08-06,count/min,121.04
2021-08-09,count/min,115.34
2021-08-10,count/min,97.85
2021-08-11,count/min,81.09
2021-08-12,count/min,81.77
2021-08-13,count/min,100.17
2021-08-14,count/min,84.63
2021-08-15,count/min,109.21
2021-08-16,count/min,75.77
2021-08-17,count/min,65.04
2021-08-18,count/min,87.95
2021-08-19,count/min,105.04
2021-08-20,count/min,78.95
2021-08-21,count/min,80.84
2021-08-22,count/min,80.48
2021-08-23,count/min,82.0
2021-08-27,count/min,110.85
2021-08-28,count/min,99.85
2021-08-29,count/min,89.41
2021-08-30,count/min,96.77
2021-08-31,count/min,85.67
2021-09-01,count/min,94.21
2021-09-02,count/min,102.84
2021-09-03,count/min,99.81
2021-09-04,count/min,94.53
2021-09-05,count/min,93.92
2021-09-06,count/min,100.96
2021-09-07,count/min,74.49
2021-09-08,count/min,93.52
2021-09-09,count/min,86.35
2021-09-10,count/min,70.06
2021-09-11,count/min,61.28
2021-09-12,count/min,67.03
2021-09-13,count/min,86.44
2021-09-14,count/min,57.38
2021-09-15,count/min,76.51
2021-09-16,count/min,82.58
2021-09-17,count/min,69.71
2021-09-18,count/min,69.2
2021-09-19,count/min,92.09
2021-09-20,count/min,87.64
2021-09-21,count/min,84.6
2021-09-22,count/min,89.94
2021-09-23,count/min,65.84
2021-09-24,count/min,94.25
2021-09-25,count/min,71.35
2021-09-26,count/min,78.89
2021-09-27,count/min,82.35
2021-09-28,count/min,71.89
2021-09-29,count/min,66.12
2021-09-30,count/min,71.54
2021-10-01,count/min,80.82
2021-10-02,count/min,82.02
2021-10-03,count/min,73.9
2021-10-04,count/min,69.14
2021-10-05,count/min,78.08
2021-10-06,count/min,67.81
2021-10-07,count/min,82.36
2021-10-08,count/min,96.02
2021-10-09,count/min,66.31
2021-10-10,count/min,74.8
2021-10-11,count/min,75.26
2021-10-12,count/min,64.44
2021-10-13,count/min,59.61
2021-10-14,count/min,63.31
2021-10-15,count/min,86.02
2021-10-16,count/min,78.03
2021-10-17,count/min,70.09
2021-10-18,count/min,80.92
2021-10-19,count/min,73.47
2021-10-20,count/min,91.0
2021-10-21,count/min,79.55
2021-10-22,count/min,65.82
2021-10-23,count/min,83.9
2021-10-24,count/min,89.76
2021-10-25,count/min,67.54
2021-10-26,count/min,57.64
2021-10-27,count/min,74.86
2021-11-11,count/min,91.42
2021-11-12,count/min,67.19
2021-11-13,count/min,97.75
2021-11-14,count/min,68.26
2021-11-15,count/min,70.05
2021-11-16,count/min,88.82
2021-11-17,count/min,60.25
2021-11-18,count/min,83.85
2021-11-19,count/min,58.84
2021-11-20,count/min,78.19
2021-11-21,count/min,81.75
2021-11-22,count/min,76.23
2021-11-23,count/min,83.42
2021-11-24,count/min,52.73
2021-11-25,count/min,79.51
2021-11-26,count/min,99.17
2021-11-27,count/min,97.0
2021-11-28,count/min,81.46
2021-11-29,count/min,79.94
2021-11-30,count/min,79.07
2021-12-01,count/min,77.31
2021-12-02,count/min,101.31
2021-12-03,count/min,73.22
2021-12-04,count/min,84.42
2021-12-05,count/min,93.44
2021-12-06,count/min,71.82
2021-12-07,count/min,80.22
2021-12-08,count/min,81.05
2021-12-09,count/min,104.74
2021-12-10,count/min,83.09
2021-12-11,count/min,81.89
2021-12-12,count/min,94.08
2021-12-13,count/min,68.24
2021-12-14,count/min,73.96
2021-12-15,count/min,108.06
2021-12-16,count/min,72.06
2021-12-17,count/min,85.39
2021-12-18,count/min,82.02
2021-12-19,count/min,74.84
2021-12-20,count/min,92.97
2021-12-21,count/min,73.01
2021-12-23,count/min,76.6
2021-12-24,count/min,117.18
2021-12-25,count/min,81.67
2021-12-28,count/min,77.12
2021-12-29,count/min,79.23
2021-12-30,count/min,117.29
2021-12-31,count/min,67.21
2022-01-03,count/min,101.47
2022-01-04,count/min,84.18
2022-01-05,count/min,64.05
2022-01-06,count/min,91.64
2022-01-07,count/min,82.5
2022-01-08,count/min,116.95
2022-01-09,count/min,99.36
2022-01-10,count/min,122.96
2022-01-11,count/min,72.38
2022-01-13,count/min,72.55
2022-01-14,count/min,138.05
2022-01-15,count/min,100.95
2022-01-16,count/min,90.66
2022-01-17,count/min,78.95
2022-01-18,count/min,67.56
2022-01-19,count/min,117.04
2022-01-20,count/min,91.29
2022-01-21,count/min,87.05
2022-01-22,count/min,85.0
