date,unit,value
2023-03-07,min,1
2023-03-08,min,65
2023-03-09,min,9
2023-03-10,min,4
2023-03-11,min,67
2023-03-12,min,73
2023-03-13,min,61
2023-03-14,min,100
2023-03-15,min,1
2023-03-21,min,1
2023-03-22,min,75
2023-03-24,min,74
2023-03-25,min,113
2023-03-26,min,93
2023-03-27,min,101
2023-03-28,min,2
2023-03-29,min,4
2023-03-30,min,69
2023-04-01,min,116
2023-04-03,min,90
2023-04-04,min,90
2023-04-05,min,97
2023-04-06,min,3
2023-04-09,min,3
2023-04-10,min,56
2023-04-11,min,1
2023-04-17,min,94
2023-04-18,min,8
2023-04-19,min,98
2023-04-20,min,1
2023-04-24,min,71
2023-04-25,min,89
2023-04-26,min,1
2023-04-27,min,82
2023-04-28,min,61
2023-04-30,min,48
2023-05-01,min,93
2023-05-02,min,85
2023-05-03,min,3
2023-05-04,min,18
2023-05-05,min,64
2023-05-06,min,92
2023-05-08,min,1
2023-05-10,min,65
2023-05-12,min,88
2023-05-14,min,56
2023-05-15,min,86
2023-05-16,min,5
2023-05-17,min,86
2023-05-18,min,102
2023-05-19,min,12
2023-05-20,min,87
2023-05-21,min,67
2023-05-22,min,7
2023-05-23,min,59
2023-05-25,min,9
2023-05-26,min,75
2023-05-27,min,39
2023-05-30,min,5
2023-05-31,min,64
2023-06-01,min,9
2023-06-03,min,56
2023-06-04,min,4
2023-06-05,min,40
2023-06-06,min,77
2023-06-08,min,11
2023-06-12,min,70
2023-06-13,min,81
2023-06-14,min,1
2023-06-15,min,7
2023-06-16,min,10
2023-06-17,min,13
2023-06-19,min,58
2023-06-20,min,37
2023-06-21,min,58
2023-06-22,min,13
2023-06-24,min,69
2023-06-25,min,24
2023-06-26,min,71
2023-06-27,min,66
2023-06-29,min,67
2023-07-01,min,50
2023-07-04,min,1
2023-07-05,min,30
2023-07-06,min,8
2023-07-07,min,66
2023-07-08,min,70
2023-07-09,min,112
2023-07-10,min,4
2023-07-11,min,89
2023-07-12,min,80
2023-07-17,min,83
2023-07-18,min,105
2023-07-19,min,2
2023-07-20,min,44
2023-07-21,min,14
2023-07-22,min,109
2023-07-24,min,4
2023-07-25,min,65
2023-07-27,min,3
2023-07-28,min,6
2023-07-29,min,60
2023-07-31,min,1
2023-08-01,min,13
2023-08-02,min,94
2023-08-03,min,12
2023-08-05,min,80
2023-08-07,min,1
2023-08-08,min,3
2023-08-09,min,15
2023-08-12,min,81
2023-08-13,min,61
2023-08-14,min,99
2023-08-15,min,103
2023-08-16,min,95
2023-08-17,min,2
2023-08-20,min,86
2023-08-22,min,80
2023-08-23,min,44
2023-08-24,min,95
2023-08-25,min,6
2023-08-27,min,65
2023-08-28,min,50
2023-08-29,min,85
2023-08-31,min,81
2023-09-01,min,103
2023-09-02,min,4
2023-09-04,min,4
2023-09-05,min,95
2023-09-06,min,64
2023-09-08,min,49
2023-09-09,min,79
2023-09-10,min,78
2023-09-11,min,101
2023-09-12,min,7
2023-09-13,min,57
2023-09-17,min,120
2023-09-18,min,105
2023-09-19,min,2
2023-09-20,min,2
2023-09-21,min,3
2023-09-23,min,94
2023-09-24,min,81
2023-09-27,min,71
2023-09-28,min,45
2023-09-29,min,4
2023-09-30,min,76
2023-10-02,min,80
2023-10-03,min,57
2023-10-04,min,4
2023-10-05,min,71
2023-10-08,min,84
2023-10-09,min,109
2023-10-10,min,56
2023-10-11,min,20
2023-10-13,min,21
2023-10-14,min,5
2023-10-16,min,4
2023-10-17,min,63
2023-10-19,min,87
2023-10-20,min,3
2023-10-21,min,85
2023-10-24,min,43
2023-10-25,min,32
2023-10-26,min,19
2023-10-28,min,98
2023-10-31,min,4
2023-11-01,min,5
2023-11-04,min,72
2023-11-06,min,9
2023-11-07,min,36
2023-11-12,min,60
2023-11-13,min,11
2023-11-18,min,106
2023-11-19,min,93
2023-11-20,min,76
2023-11-22,min,107
2023-11-24,min,1
2023-11-25,min,116
2023-11-27,min,50
2023-11-28,min,20
2023-11-29,min,91
2023-11-30,min,1
2023-12-03,min,116
2023-12-05,min,18
2023-12-06,min,78
2023-12-07,min,23
2024-01-04,min,41
2024-01-09,min,41
2024-01-10,min,41
2024-04-22,min,69
2024-12-29,min,69
2024-12-30,min,49
2025-01-01,min,80
2025-01-02,min,45
