date,unit,value
2021-01-13,Cal,467.84
2021-01-14,Cal,503.54
2021-01-15,Cal,743.78
2021-01-16,Cal,114.19
2021-01-17,Cal,490.09
2021-01-18,Cal,619.63
2021-01-19,Cal,279.81
2021-01-20,Cal,700.16
2021-01-21,Cal,281.71
2021-01-22,Cal,534.04
2021-01-23,Cal,302.53
2021-01-24,Cal,125.47
2021-01-25,Cal,704.74
2021-01-26,Cal,226.34
2021-01-27,Cal,354.95
2021-01-28,Cal,499.87
2021-01-29,Cal,328.0
2021-01-30,Cal,9.31
2021-02-01,Cal,1.58
2021-02-02,Cal,122.93
2021-02-03,Cal,233.92
2021-02-04,Cal,1776.41
2021-02-05,Cal,448.77
2021-02-06,Cal,533.76
2021-02-07,Cal,271.5
2021-02-08,Cal,245.13
2021-02-09,Cal,585.76
2021-02-10,Cal,645.16
2021-02-11,Cal,358.92
2021-02-12,Cal,292.71
2021-02-13,Cal,481.46
2021-02-14,Cal,433.44
2021-02-15,Cal,332.02
2021-02-16,Cal,241.01
2021-02-17,Cal,518.95
2021-02-18,Cal,663.92
2021-02-19,Cal,547.57
2021-02-20,Cal,453.55
2021-02-21,Cal,87.22
2021-02-22,Cal,622.66
2021-02-23,Cal,406.99
2021-02-24,Cal,763.5
2021-02-25,Cal,265.7
2021-02-26,Cal,439.35
2021-02-27,Cal,12.37
2021-02-28,Cal,531.15
2021-03-01,Cal,579.78
2021-03-02,Cal,757.06
2021-03-03,Cal,424.64
2021-03-04,Cal,616.67
2021-03-05,Cal,374.01
2021-03-06,Cal,2.53
2021-03-07,Cal,305.25
2021-03-08,Cal,287.03
2021-03-09,Cal,468.72
2021-03-10,Cal,903.42
2021-03-11,Cal,491.78
2021-03-12,Cal,410.56
2021-03-13,Cal,657.14
2021-03-14,Cal,256.05
2021-03-15,Cal,340.78
2021-03-16,Cal,295.17
2021-03-17,Cal,197.99
2021-03-18,Cal,189.53
2021-03-19,Cal,609.13
2021-03-20,Cal,12.04
2021-03-21,Cal,473.55
2021-03-22,Cal,464.48
2021-03-23,Cal,588.06
2021-03-24,Cal,57.12
2021-03-27,Cal,280.15
2021-03-28,Cal,529.07
2021-03-29,Cal,796.6
2021-03-30,Cal,403.28
2021-03-31,Cal,677.71
2021-04-01,Cal,450.12
2021-04-02,Cal,232.03
2021-04-03,Cal,949.95
2021-04-04,Cal,309.0
2021-04-05,Cal,911.94
2021-04-06,Cal,1060.11
2021-04-07,Cal,206.02
2021-04-08,Cal,776.52
2021-04-09,Cal,362.27
2021-04-10,Cal,382.41
2021-04-11,Cal,2.21
2021-04-12,Cal,998.2
2021-04-13,Cal,502.05
2021-04-14,Cal,6.75
2021-04-15,Cal,927.21
2021-04-16,Cal,1024.92
2021-04-17,Cal,458.59
2021-04-18,Cal,1087.73
2021-04-19,Cal,477.09
2021-04-21,Cal,823.39
2021-04-22,Cal,617.13
2021-04-23,Cal,348.54
2021-04-24,Cal,632.96
2021-04-25,Cal,552.96
2021-04-26,Cal,432.06
2021-04-27,Cal,31.1
2021-04-28,Cal,380.37
2021-04-29,Cal,547.82
2021-04-30,Cal,238.05
2021-05-01,Cal,776.39
2021-05-02,Cal,545.46
2021-05-03,Cal,354.64
2021-05-04,Cal,449.06
2021-05-05,Cal,1.72
2021-05-06,Cal,669.01
2021-05-07,Cal,1067.69
2021-05-08,Cal,691.36
2021-05-09,Cal,735.28
2021-05-10,Cal,340.11
2021-05-11,Cal,1.73
2021-05-12,Cal,921.96
2021-05-13,Cal,273.85
2021-05-14,Cal,249.54
2021-05-15,Cal,199.43
2021-05-16,Cal,169.28
2021-05-17,Cal,115.34
2021-05-18,Cal,549.79
2021-05-19,Cal,280.0
2021-05-20,Cal,769.32
2021-05-21,Cal,323.67
2021-05-22,Cal,727.62
2021-05-23,Cal,170.14
2021-05-24,Cal,325.29
2021-05-25,Cal,81.61
2021-05-26,Cal,3.65
2021-05-27,Cal,537.67
2021-05-28,Cal,161.37
2021-05-29,Cal,1.88
2021-05-30,Cal,101.86
2021-05-31,Cal,8.41
2021-06-01,Cal,77.19
2021-06-02,Cal,293.39
2021-06-03,Cal,313.46
